CWNS_NUM,FACILITY_ID,STATE,CURRENT_DESIGN_FLOW,FUTURE_DESIGN_FLOW,FACILITY_NAME,FACILITY_TYPE,CITY,LATITUDE,LONGITUDE,PRIMARY_COUNTY,SECONDARY_COUNTY,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SMALL_COMMUNITY_IND,AUTHORITY,PRES_EFFLUENT_TREATMENT_LEVEL,PROJ_EFFLUENT_TREATMENT_LEVEL
25000202001,1092487,MA,0.65,0.65,Provincetown Sewerage Collection System and WWTF,Collection: Separate Sewers,Provincetown,42.0534,-70.2004,#N/A,#N/A,#N/A,#N/A,N,Provincetown Water and Sewer Board,Secondary,Secondary
54001013001,1094767,WV,0.5,0.5,MONTGOMERY WWTP,Treatment Plant,Montgomery,38.1814,-81.3194,Fayette,#N/A,05050006,Upper Kanawha,Y,MONTGOMERY CITY OF,Secondary,Secondary
54002415001,1094973,WV,0.25,0.75,MANNINGTON WWTP,Collection: Pump Stations,Mannington,39.5187,-80.324,Marion,#N/A,05020003,Upper Monongahela,Y,MANNINGTON CITY OF,Secondary,Secondary
54002701001,1095005,WV,0.5,0.5,ATHENS WWTP,Collection: Pump Stations,Athens,37.4371,-81.0048,Mercer,#N/A,05050002,Middle New,Y,ATHENS TOWN OF,Advanced,Advanced
54004012001,1095174,WV,1,1,WINFIELD WWTP,Treatment Plant,Winfield,38.5276,-81.8985,Putnam,#N/A,05050008,Lower Kanawha,Y,WINFIELD TOWN OF,Secondary,Secondary
54004401001,1095232,WV,0.5,0.5,REEDY WWTP,Collection: Pump Stations,Reedy,38.9029,-81.4198,Roane,#N/A,05030203,Little Kanawha,N,"REEDY, TOWN OF",Secondary,Secondary
01000007001,1101833,AL,14.75,14.75,ANNISTON CHOCCOLOCCO WWTP,Collection: Separate Sewers,Oxford,33.6032,-85.8293,Calhoun,#N/A,03150106,Middle Coosa,N,City of Anniston WW & SB,Secondary,Secondary
01000085002,1101918,AL,4,4,Huntsville Chase WWTP,Collection: Separate Sewers,Huntsville,34.7858,-86.4838,Madison,#N/A,06030002,Wheeler Lake,N,"Huntsville, City of-Water Pollution Control",Secondary,Secondary
29001081001,1133362,MO,0.11,0.11,Bevier WWTP,Collection: Separate Sewers,Bevier,39.745579,-92.574862,#N/A,#N/A,#N/A,#N/A,Y,City of Bevier,Secondary,Secondary
29001194001,1133529,MO,0.056,0.056,Portage Des Sioux WWTP,Treatment Plant,Portage Des Sioux,38.927975,-90.344556,#N/A,#N/A,#N/A,#N/A,Y,City of Portage Des Sioux,Advanced,Advanced
29002172001,1133715,MO,0.02,0.02,Ludlow Lagoon,Collection: Separate Sewers,Ludlow,39.656889,-93.699694,#N/A,#N/A,#N/A,#N/A,Y,Village of Ludlow,Advanced,Advanced
29003279001,1133944,MO,0.013,0.013,Humphreys WWTP,Collection: Separate Sewers,Humphreys,40.133828,-93.32309,Sullivan,#N/A,10280103,Lower Grand,Y,Village of Humphreys,Advanced,Advanced
29004116001,1134126,MO,0.035,0.035,Collins WTF,Treatment Plant,Collins,37.901866,-93.626562,St. Clair,#N/A,10290106,Sac,Y,Village of Collins,Advanced,Advanced
21000084002,1139549,KY,6,9,HWEA - Hammond Wood STP,Collection: Pump Stations,Hopkinsville,36.803611,-87.516389,Christian,#N/A,05130205,Lower Cumberland,N,HOPKINSVILLE WATER ENV AUTH,Advanced,Advanced
21000099001,1139563,KY,0.25,0.25,CARLISLE CO. REG STP,Treatment Plant,Bardwell,36.8962,-89.0252,#N/A,#N/A,#N/A,#N/A,N,CARLISLE CO REGIONAL STP,Secondary,Secondary
23000054001,1142489,ME,0.49,0.49,MECHANIC FALLS WWTP,Collection: Combined Sewers,Mechanic Falls,44.1111,-70.3844,Androscoggin,#N/A,01040002,Lower Androscoggin,N,MECHANIC FALLS SANITARY DISTRICT,Secondary,Secondary
72000003002,1144027,PR,0.4,0.4,San Sebastian WWTP (Old),Collection: Separate Sewers,San Sebastian,18.3341,-66.9963,San Sebastian,#N/A,21010003,Culebrinas-Guanajibo,N,PRASA,Secondary,Secondary
31000415001,1145823,NE,0.01,0.01,BYRON WWTP,Treatment Plant,Byron,40.0038,-97.7704,Thayer,#N/A,10270206,Upper Little Blue,N,BYRON WWTF,Secondary,Secondary
31000965001,1145893,NE,0.02,0.021,FUNK WWTP,Collection: Separate Sewers,Funk,40.4667,-99.25,#N/A,#N/A,#N/A,#N/A,Y,"FUNK, VILLAGE OF",Secondary,Secondary
37002001001,1153246,NC,1.5,2.5,ANDREWS WWTP,Treatment Plant,Andrews,35.1976,-83.846,Cherokee,#N/A,06020002,Hiwassee,Y,"ANDREWS, TOWN OF",Secondary,Secondary
37002408001,1153277,NC,3,3,WHITEVILLE WWTP,Collection: Separate Sewers,Whiteville,34.3309,-78.6799,Columbus,#N/A,03040206,Waccamaw,N,Whitemarsh WWTP,Advanced,Advanced
37002506001,1153292,NC,1.9,3,HAVELOCK WWTP,Collection: Pump Stations,Havelock,34.887658,-76.909441,Craven,#N/A,03020204,Lower Neuse,N,"HAVELOCK, CITY OF",Advanced,Advanced
37002808001,1153307,NC,0.6,0.6,Manteo WWTP,Collection: Separate Sewers,Manteo,35.898759,-75.674635,#N/A,#N/A,#N/A,#N/A,Y,"MANTEO, TOWN OF",Secondary,Secondary
37004305001,1153426,NC,1.2,1.2,ERWIN WWTP,Treatment Plant,Erwin,35.3244,-78.6907,Harnett,#N/A,03030004,Upper Cape Fear,N,Harnett Regional Water,Secondary,Secondary
37004702001,1153444,NC,3,3,RAEFORD WWTP,Treatment Plant,Raeford,34.9769,-79.1915,Hoke,#N/A,03030004,Upper Cape Fear,N,"RAEFORD, CITY OF",Secondary,Secondary
37004802001,1153445,NC,0.125,0.125,SWAN QUARTER S.D. WWTP,Collection: Separate Sewers,Swanquarter,35.4054,-76.3311,#N/A,#N/A,#N/A,#N/A,N,"SWAN QUARTER, TOWN OF",Secondary,Secondary
45000258001,1157150,SC,0.9,3,BCW&SA/Upper Berkeley WWTF,Treatment Plant,Saint Stephen,33.425134,-79.921936,Berkeley,#N/A,03050112,Santee,N,"ST STEPHEN, TOWN OF",Secondary,Secondary
30000218001,1159250,MT,0.005,0.005,JACKSON,Treatment Plant,Jackson,45.368,-113.4089,#N/A,#N/A,#N/A,#N/A,N,BEAVERHEAD CO/JACKSON W&S,Secondary,Secondary
55004590001,1206642,WI,0.116,0.116,STAR PRAIRIE STP,Treatment Plant,Star Prairie,45.2221,-92.5451,#N/A,#N/A,#N/A,#N/A,Y,"STAR PRAIRIE, VILLAGE OF",Advanced,Advanced
55009667001,1206916,WI,0.048,0.048,RUSSELL SD #1 - STP,Treatment Plant,Gleason,45.306667,-89.498333,#N/A,#N/A,#N/A,#N/A,Y,RUSSELL TN SANITARY DISTRICT #,Secondary,Secondary
55009779001,1206949,WI,0.08,0.08,WINTER STP,Treatment Plant,Winter,45.80459,-90.99195,Sawyer,#N/A,07050001,Upper Chippewa,Y,"Winter, Village of",Secondary,Secondary
24000001001,1214114,MD,180,180,BACK RIVER WWTP,Treatment Plant,Baltimore,39.2953,-76.4917,Baltimore,#N/A,02060003,Gunpowder-Patapsco,N,BACK RIVER WWTP,Advanced,Advanced
24000057500,1214333,MD,0.265,0.265,Tolchester WWTP,Treatment Plant,Chestertown,39.237372,-76.207008,#N/A,#N/A,#N/A,#N/A,N,KENT CO. SANITARY DISTRICT,Secondary,Secondary
24000078001,1214390,MD,0.333,0.6,SMITHSBURG WWTP,Collection: Pump Stations,Smithsburg,39.6634,-77.5858,Washington,#N/A,02070004,Conococheague-Opequon,N,SMITHSBURG MAYOR & COUN,Secondary,Advanced
02000386001,1216477,AK,0.001,0.001,Rampart Honeybucket,Honey Bucket Lagoon,Rampart,65.50727,-150.16345,#N/A,#N/A,#N/A,#N/A,N,Rampart Village Council,Primary,Primary
36001009001,1220246,NY,1.5,1.5,Greater Atlantic Beach W.Recl. Dist,Collection: Separate Sewers,Atlantic Beach,40.5913,-73.7412,#N/A,#N/A,#N/A,#N/A,N,GREATER ATL BEACH WATER RECLAMATION DIST,Advanced,Advanced
36001015017,1220274,NY,1.65,1.65,Suffolk (Co) SCSD #18 Haupp-Ind. STP,Treatment Plant,Hauppauge,40.808111,-73.263056,Suffolk,#N/A,02030201,Northern Long Island,Y,Suffolk County DPW,Secondary,Secondary
36003072008,1220485,NY,0.046,0.046,Carmel (T) SD #7 STP -Country Manor,Collection: Separate Sewers,Mahopac,41.3552,-73.738,Putnam,#N/A,02030101,Lower Hudson,N,Town of Carmel,Advanced,Advanced
36005024001,1220840,NY,0.055,0.055,Chateaugay (V)  WWTP,Collection: Separate Sewers,Chateaugay,44.933333,-74.1011111,Franklin,#N/A,04150308,Chateaugay-English,N,"CHATEAUGAY, VILLAGE OF",Secondary,Secondary
36005043001,1220857,NY,1.5,1.5,Waterford (T) WWTP & Collection System,Treatment Plant,Waterford,42.788611,-73.685028,#N/A,#N/A,#N/A,#N/A,Y,Town of Waterford,Secondary,Secondary
42004031001,1227213,PA,3.22,3.22,DANVILLE BORO STP,Treatment Plant,Danville,40.9481,-76.6036,#N/A,#N/A,#N/A,#N/A,N,BOROUGH OF DANVILLE,Secondary,Secondary
51000277001,1235990,VA,0.5,0.5,GLASGOW STP,Treatment Plant,Glasgow,37.623611,-79.445556,Rockbridge,#N/A,02080203,Middle James-Buffalo,N,Town Of Glasgow,Secondary,Secondary
37005108001,1236376,NC,0.275,0.6,PRINCETON WWTP,Treatment Plant,Princeton,35.4652,-78.1611,Johnston,#N/A,03020201,Upper Neuse,N,"PRINCETON, TOWN OF",Secondary,Secondary
41000161001,1238056,OR,0.489,0.489,HARRISBURG LAGOON TREATMENT PLANT,Treatment Plant,Harrisburg,44.2887,-123.176,#N/A,#N/A,#N/A,#N/A,Y,HARRISBURG LAGOON TREATMENT,Secondary,Secondary
30000060001,1238240,MT,26,26,BILLINGS WWTP,Collection: Separate Sewers,Billings,45.8025,-108.4669,Yellowstone,#N/A,10100004,Lower Yellowstone,N,"BILLINGS, CITY OF",Advanced,Advanced
45000614021,1238539,SC,7.5,22.5,PELHAM WWTP,Collection: Pump Stations,Greer,34.8583,-82.23,Greenville,#N/A,03050108,Enoree,N,ReWa/WCRSA,Advanced,Advanced
54001803001,1239024,WV,0.077,0.077,EVANS PSD WWTP,Collection: Separate Sewers,Evans,38.8281,-81.7783,#N/A,#N/A,#N/A,#N/A,N,EVANS PSD,Secondary,Secondary
48001009010,2862800,TX,2,2,Northeast WWTP,Treatment Plant,El Paso,31.4723,-106.2018,#N/A,#N/A,#N/A,#N/A,N,EL PASO,Secondary,Secondary
41000193901,3528396,OR,0.646,0.646,Warm Springs WWTP,Collection: Separate Sewers,Warm Springs,44.7609,-121.261,#N/A,#N/A,#N/A,#N/A,N,CONFED TRIBES OF WARM SPRINGS,Secondary,Secondary
35201200009,3536236,NM,0.1,0.1,"Edgewood, Town of",Water Reuse,Edgewood,35.0676,-106.1914,Santa Fe,#N/A,13050001,Western Estancia,Y,"Edgewood, Town of",Secondary,Secondary
29002214011,3536985,MO,0.019,0.019,"FCPWSD #3, Twin View WWTP",Collection: Separate Sewers,Villa Ridge,38.480162,-90.847614,#N/A,#N/A,#N/A,#N/A,N,Franklin County Public Water Supply District #3,Advanced,Advanced
39002969036,3542716,OH,0.04,0.04,Geauga Co Thompson Area,Collection: Separate Sewers,Madison,41.674444,-81.0575,#N/A,#N/A,#N/A,#N/A,Y,Geauga County Department of Water Resources,Secondary,Secondary
39000037006,385471,OH,0.06,0.06,Holmes Co October Hills WWTP & Sewers,Treatment Plant,Loudonville,40.58923,-82.19067,#N/A,#N/A,#N/A,#N/A,N,HOLMES CTY COMM,Advanced,Advanced
20000193003,434331,KS,3,6,WICHITA WWTP #5,Treatment Plant,Wichita,37.63519,-97.43647,Sedgwick,#N/A,11030013,Middle Arkansas-Slate,N,City of Wichita,Advanced,Advanced
16000258201,473069,ID,0.021,0.021,NORTH TOMER BUTTE LAGOON,Collection: Separate Sewers,Moscow,46.7144,-116.9,#N/A,#N/A,#N/A,#N/A,Y,North Tomer Butte Water and Sewer District,Secondary,Secondary
47000930003,481762,TN,8,8,Middlefork STP,Collection: Separate Sewers,Jackson,35.7505,-88.874,#N/A,#N/A,#N/A,#N/A,N,Jackson Energy Authority,Advanced,Advanced
12000126030,484732,FL,0.025,0.025,High Point SD WWTP,Water Reuse,North Fort Myers,26.736508,-81.805798,Lee,#N/A,03090205,Caloosahatchee,N,Lee County Utilities,Advanced,Advanced
35000000020,493986,NM,1.2,1.2,"Tucumcari, City of",Collection: Separate Sewers,Tucumcari,35.1864,-103.7196,Quay,#N/A,11080006,Upper Canadian-Ute Reservoir,Y,City of Tucumcari,Secondary,Advanced
25000840001,494821,MA,0,2.25,Mashpee Sewerage Collection System and WWTF*,Collection: Interceptor Sewers,Mashpee,41.6336,-70.4669,Barnstable,#N/A,01090002,Cape Cod,N,Town of Mashpee,0,Advanced
34005310002,500893,NJ,0.46,0.56,Salem County - DuPont STP/CS,Treatment Plant,Deepwater,39.69591477,-75.4898135,Salem,#N/A,02040206,Cohansey-Maurice,Y,Salem County,Advanced,Advanced
08000041001,1066845,CO,12,12,BROOMFIELD WWTP,Treatment Plant,Denver,39.9213,-105.02351,Adams,#N/A,10190003,Middle South Platte-Cherry Creek,N,Broomfield City and County of,Advanced,Advanced
34007031004,3516836,NJ,0.65,0.65,Evesham Township MUA - Kings Grant STP/CS,Collection: Separate Sewers,Marlton,39.86274157,-74.87366334,Burlington,#N/A,02040202,Lower Delaware,N,Evesham Municipal Utilities Authority,Advanced,Advanced
54001901001,3519936,WV,1.75,4,CHARLES TOWN WWTP,Treatment Plant,Charles Town,39.2893,-77.8594,Jefferson,#N/A,02070007,Shenandoah,N,Charlestown,Advanced,Advanced
17000149002,3520116,IL,7.7,7.7,"Joliet, Aux Sable Creek Basin WWTP",Collection: Pump Stations,Joliet,41.5469,-88.1833,Will,#N/A,07120004,Des Plaines,N,City of Joliet,Advanced,Advanced
18120000029,3525065,IN,0.01,0.01,Laconia Municipal WWTP,Treatment Plant,Laconia,38.0302,-86.0857,Harrison,#N/A,05140104,Blue-Sinking,Y,LACONIA MUNICIPAL WWTP,Secondary,Secondary
18120000046,3525123,IN,3.75,3.75,Westfield - Westside WWTP,Collection: Separate Sewers,Westfield,40.0221,-86.2178,Hamilton,#N/A,05120201,Upper White,Y,Citizens Wastewater of Westfield,Advanced,Advanced
08201200053,3529497,CO,0.15,0.15,"Saguache, Town of",Collection: Separate Sewers,Saguache,38.089444,-106.112222,Saguache,#N/A,13010004,Saguache,N,"Saguache, Town of",Advanced,Advanced
25000216002,3538878,MA,0.23,0.23,Hardwick Sewerage Collection System and WPCF,Treatment Plant,Hardwick,42.347634,-72.186356,#N/A,#N/A,#N/A,#N/A,N,Hardwick WPCF,Advanced,Advanced
01000267002,1102097,AL,2.7,2.7,EUFAULA WWTP,Collection: Separate Sewers,Eufaula,31.8531,-85.14,Barbour,#N/A,03130003,Middle Chattahooche,N,Eufaula Waterworks and Sewer Board,Secondary,Secondary
01000292001,1102119,AL,0.271,0.271,GORDO WWTP,Treatment Plant,Gordo,33.3144,-87.9018,Pickens,#N/A,03160106,Middle Tombigbee-Lubbub,Y,Town of Gordo,Secondary,Secondary
39000029001,1080451,OH,0.024,0.024,Latty WWTP & Sewer System,Treatment Plant,Latty,41.0794,-84.5829,#N/A,#N/A,#N/A,#N/A,Y,"LATTY, VILLAGE OF STP",Advanced,Advanced
39000031001,1080453,OH,0.038,0.038,Marengo WWTP & Sewer System,Treatment Plant,Marengo,40.4019,-82.8039,#N/A,#N/A,#N/A,#N/A,Y,"MARENGO, VILLAGE OF",Advanced,Advanced
39000063001,1080488,OH,0.128,0.128,Adena WWTP & Sewer System,Collection: Separate Sewers,Adena,40.216601,-80.866924,Jefferson,#N/A,05030106,Upper Ohio-Wheeling,Y,VILLAGE OF ADENA,Advanced,Advanced
39000186001,1080608,OH,0.07,0.07,Wayne County Burbank WWTP & Sewers,Collection: Separate Sewers,Burbank,40.9862,-82.0142,#N/A,#N/A,#N/A,#N/A,Y,Wayne County Sanitary Engineer,Advanced,Advanced
39000236001,1080658,OH,0.95,0.95,Pitsburg WWTP & Sewers,Collection: Separate Sewers,Pitsburg,39.9886,-84.4842,#N/A,#N/A,#N/A,#N/A,Y,Village of Pitsburg,Advanced,Advanced
39000294001,1080708,OH,5,5,Ashland WWTP & Sewer System,Collection: Separate Sewers,Ashland,40.8765,-82.2805,#N/A,#N/A,#N/A,#N/A,N,CITY OF ASHLAND,Advanced,Advanced
39001190001,1080869,OH,0.27,0.27,Burton WWTP & Sewer System,Treatment Plant,Burton,41.4623,-81.1441,#N/A,#N/A,#N/A,#N/A,Y,CITY OF BURTON,Advanced,Advanced
39003367001,1081107,OH,48.208,48.208,Hamilton WRF & Sewer System,Collection: Pump Stations,Hamilton,39.3722,-84.5637,Butler,#N/A,05080002,Lower Great Miami,N,City of Hamilton,Advanced,Advanced
39005051003,1081257,OH,15,15,Sewer District #500 (Liverpool),Treatment Plant,Valley City,41.272,-81.9167,#N/A,#N/A,#N/A,#N/A,N,Medina County Sanitary Engineering Department,Advanced,Advanced
39008360001,1081624,OH,1.7,1.7,Twin City WWTP & Sewers,Treatment Plant,Uhrichsville,40.4059,-81.3447,#N/A,#N/A,#N/A,#N/A,Y,TWIN CITY WATER AND DISTRIC,Advanced,Advanced
39009051001,1081695,OH,9.5,9.5,Willoughby Eastlake WWTP & Sewers,Collection: Separate Sewers,Eastlake,41.6685,-81.4353,Lake,#N/A,04110003,Ashtabula-Chagrin,N,City of Willoughby,Advanced,Advanced
26001123001,1088687,MI,0.106,0.106,SPRINGPORT STP,Treatment Plant,Springport,42.365,-84.6891,#N/A,#N/A,#N/A,#N/A,N,SPRINGPORT WWSL,Secondary,Secondary
26002165001,1088810,MI,0.24,0.24,COLON LAGOON,Treatment Plant,Colon,41.9762,-85.3444,#N/A,#N/A,#N/A,#N/A,N,"COLON, VILLAGE OF",Secondary,Secondary
26004020001,1089042,MI,0.088,0.088,MAYBEE LAGOON,Collection: Separate Sewers,Maybee,42.0025,-83.5106,#N/A,#N/A,#N/A,#N/A,N,MONROE CO DRAIN COMMISSIO,Secondary,Secondary
25000102001,1092397,MA,0.1,0.1,Bourne Sewerage Collection System and WWTF,Treatment Plant,Bourne,41.7413,-70.5989,Barnstable,#N/A,01090002,Cape Cod,N,Town of Bourne,0,Advanced
50000018001,1094069,VT,0.54,0.54,Castleton WWTF,Collection: Separate Sewers,Castleton,43.604145,-73.2095,Rutland,#N/A,02020003,Hudson-Hoosic,Y,"Castleton, Town of",Advanced,Advanced
50000021001,1094072,VT,0.06,0.06,Danville WWTF,Treatment Plant,Danville,44.411176,-72.147228,#N/A,#N/A,#N/A,#N/A,Y,"Danville, Town of",Secondary,Secondary
48007046007,3537776,TX,0.2,0.2,Gulf Coast WDA Industrial WWTP,Collection: Pump Stations,Pasadena,29.3911,-95.1021,#N/A,#N/A,#N/A,#N/A,N,GULF COAST WASTE DISPOSAL AUTH,Secondary,Secondary
04002801031,3541256,AZ,0.007,0.007,Pinal County Maricopa HUD WWTP,Collection: Separate Sewers,Casa Grande,33.0321,-112.0303,#N/A,#N/A,#N/A,#N/A,Y,Pinal County,Secondary,Secondary
39000037005,385470,OH,0.026,0.026,Holmes County Jail & Training Center WWTP,Collection: Separate Sewers,Millersburg,40.61119,-81.91488,#N/A,#N/A,#N/A,#N/A,N,HOLMES COUNTY COMMISSIONERS,Advanced,Advanced
48003058003,404015,TX,6,6,South WWTP,Collection: Separate Sewers,Killeen,31.1082,-97.7017,#N/A,#N/A,#N/A,#N/A,N,BELL COUNTY WCID NO 1,Secondary,Secondary
28000150001,1160216,MS,3,3,BROOKHAVEN POTW,Treatment Plant,Brookhaven,31.544391,-90.457598,Lincoln,#N/A,03180002,Middle Pearl-Strong,N,"BROOKHAVEN, CITY OF",Advanced,Advanced
28000615001,1160334,MS,46,46,"JACKSON POTW, SAVANNA STREET",Treatment Plant,Jackson,32.2374,-90.209,Hinds,#N/A,03180002,Middle Pearl-Strong,N,JACKSON POTW - SAVANNA STREET,Advanced,Advanced
28001578001,1160599,MS,7,10.3,JCUA - W JACKSON CO LAND POTW,Treatment Plant,Ocean Springs,30.5008,-88.7978,Jackson,#N/A,03170006,Pascagoula,N,JACKSON COUNTY UTILITY AUTHORI,Secondary,Advanced
41000053001,1164313,OR,9.7,9.7,CORVALLIS STP,Treatment Plant,Corvallis,44.5742,-123.2533,Linn,#N/A,17090003,Upper Willamette,N,"CORVALLIS, CITY OF",Secondary,Secondary
41000228001,1164444,OR,0.05,0.05,PAISLEY STP,Treatment Plant,Paisley,42.6939,-120.545,#N/A,#N/A,#N/A,#N/A,Y,"PAISLEY, CITY OF",Secondary,Secondary
06005060004,1175582,CA,2,2,LAKE CO NW REG WWTP,Treatment Plant,Lakeport,39.1119,-122.9092,Lake,#N/A,18020116,Upper Cache,N,LAKE CO. S.D.,Secondary,Secondary
06006033001,1175886,CA,1.2,1.2,Silver Lakes WWTF,Collection: Separate Sewers,Helendale,34.745,-117.3347,#N/A,#N/A,#N/A,#N/A,N,"San Bernardino County, Spec. Districts Department",Secondary,Secondary
46000526001,1179372,SD,0.02,0.02,"Mission Hill, Town of",Collection: Pump Stations,Mission Hill,42.9156,-97.2957,Yankton,#N/A,10170101,Lewis And Clark Lake,Y,"MISSION HILL, TOWN OF",Secondary,Secondary
53001405001,1180957,WA,5.5,5.5,WENATCHEE POTW,Treatment Plant,Wenatchee,47.4285,-120.31,Douglas,#N/A,17020010,Upper Columbia-Entiat,N,Wenatchee City of,Secondary,Secondary
53002120001,1181035,WA,1.96,1.96,OCEAN SHORES STP,Collection: Separate Sewers,Ocean Shores,46.932,-124.1591,#N/A,#N/A,#N/A,#N/A,N,OCEAN SHORES CITY OF,Secondary,Secondary
48000005002,1182794,TX,2.5,2.5,Willow Street WWTP,Collection: Separate Sewers,Victoria,28.7844,-97.0089,#N/A,#N/A,#N/A,#N/A,N,Victoria,Secondary,Secondary
48000163001,1182844,TX,0.79,0.79,Spearman WWTP,Treatment Plant,Spearman,36.2113,-101.2134,#N/A,#N/A,#N/A,#N/A,N,CITY OF SPEARMAN,Secondary,Secondary
48001240001,1183019,TX,0.8,0.8,Palacios WWTP,Collection: Separate Sewers,Palacios,28.7037,-96.234,#N/A,#N/A,#N/A,#N/A,N,PALACIOS,Secondary,Secondary
48001257001,1183030,TX,0.105,0.143,Pettus WWTP,Treatment Plant,Pettus,28.6088,-97.8063,Bee,#N/A,12100406,Mission,N,PETTUS MUD,Secondary,Secondary
48004007001,1183322,TX,0.3,0.3,Cottonwood Creek WWTP,Treatment Plant,Frisco,33.1607,-96.8264,#N/A,#N/A,#N/A,#N/A,N,NORTH TEXAS MWD,Secondary,Secondary
48004046001,1183365,TX,0.4,0.4,Aubrey WWTP,Treatment Plant,Aubrey,33.2982,-96.995,#N/A,#N/A,#N/A,#N/A,N,CITY OF AUBREY,Secondary,Secondary
48004201001,1183458,TX,0.112,0.112,Alvord WWTP,Collection: Separate Sewers,Alvord,33.4184,-97.6564,#N/A,#N/A,#N/A,#N/A,N,CITY OF ALVORD,Secondary,Secondary
48005012001,1183575,TX,0.3,0.3,Troup WWTP,Collection: Separate Sewers,Troup,32.1335,-95.1151,#N/A,#N/A,#N/A,#N/A,N,CITY OF TROUP,Secondary,Secondary
48005070001,1183619,TX,0.8,0.8,Hallsville WWTP,Treatment Plant,Hallsville,32.5057,-94.5491,#N/A,#N/A,#N/A,#N/A,N,CITY OF HALLSVILLE,Secondary,Secondary
48007027007,1183807,TX,0.5,0.5,Terramar WWTP,Treatment Plant,Galveston,29.1386,-95.0599,#N/A,#N/A,#N/A,#N/A,N,GALVESTON,Secondary,Secondary
47002024002,3236630,TN,10,10,Harpeth Valley UD STP,Treatment Plant,Nashville,36.1352,-86.92,#N/A,#N/A,#N/A,#N/A,N,Harpeth Valley Utility District,Secondary,Secondary
53000101234,3303576,WA,0.063,0.063,GEORGE WWTP,Treatment Plant,George,47.0789,-119.8558,#N/A,#N/A,#N/A,#N/A,Y,George city of,Secondary,Secondary
48001065601,3345214,TX,0.056,0.056,Alamo Ranchettes,Collection: Separate Sewers,Fort Stockton,30.857732,-102.896061,#N/A,#N/A,#N/A,#N/A,N,ALAMO RANCHETTES,Secondary,Secondary
39000081003,3361903,OH,0.008,0.008,Tuscarawas Co Kerr Allotment WWTP,Treatment Plant,New Philadelphia,40.6284,-81.442,#N/A,#N/A,#N/A,#N/A,Y,TUSCARAWAS BD OF COMM,Advanced,Advanced
08000228001,1067018,CO,0.05,0.05,OTIS WWTP,Collection: Separate Sewers,Otis,40.15,-102.9667,Washington,#N/A,10250002,North Fork Republican,N,"OTIS, TOWN OF",Secondary,Secondary
08000251001,1067040,CO,0.5,0.5,HUDSON STP,Treatment Plant,Hudson,40.0806,-104.6669,#N/A,#N/A,#N/A,#N/A,Y,"HUDSON, TOWN OF",Secondary,Secondary
08000274001,1067063,CO,1.5,1.558,BUENA VISTA WWTP,Treatment Plant,Buena Vista,38.8,-106.104444,Chaffee,#N/A,11020001,Arkansas Headwaters,N,Buena Vista SD,Advanced,Advanced
08000328007,1067116,CO,0.02,0.02,BONNY REC. AREA STP,Collection: Separate Sewers,Idalia,39.72404,-102.151544,#N/A,#N/A,#N/A,#N/A,N,"COLO., STATE OF",Secondary,Secondary
04000101001,1069307,AZ,0.077,0.15,Alpine SD WWTF,Treatment Plant,Alpine,33.848766,-109.1452,#N/A,#N/A,#N/A,#N/A,Y,Alpine Sanitary District,Secondary,Secondary
04002101001,1069573,AZ,2.1,3,Superstition Mountain WWTP,Treatment Plant,Apache Junction,33.363444,-111.560089,Pinal,#N/A,15050100,Middle Gila,N,Superstition Mountain Comm Facilities District #1,Secondary,Advanced
04002501005,1069615,AZ,1.63,2,Sedona WWTF,Treatment Plant,Sedona,34.8298,-111.8968,Yavapai,#N/A,15060202,Upper Verde,N,Sedona Public Works,Advanced,Advanced
09000690001,1071854,CT,8,8,KILLINGLY WPCF,Treatment Plant,Danielson,41.7947,-71.8847,Windham,#N/A,01100001,Quinebaug,N,"KILLINGLY, TOWN OF",Secondary,Advanced
09000840004,1071875,CT,2.25,2.25,BEAVERBROOK WPCF,Collection: Separate Sewers,Milford,41.187,-73.0988,#N/A,#N/A,#N/A,#N/A,N,MILFORD TOWN OF,Advanced,Advanced
34001324003,1073422,NJ,3.02,3.02,North Bergen MUA - Woodcliff STP/CS/CSO,Collection: Combined Sewers,North Bergen,40.79217532,-73.99857504,Hudson,#N/A,02030101,Lower Hudson,N,North Bergen Municipal Utilities Authority,Secondary,Secondary
34002114002,1073533,NJ,8,8,Western Monmouth UA - Pine Brook STP/CS,Collection: Pump Stations,Englishtown,40.31667278,-74.3508244,Monmouth,#N/A,02030105,Raritan,N,Western Monmouth UA,Advanced,Advanced
34007071001,1073863,NJ,5,6.975,Mount Holly MUA WPCF - Rancocas Creek STP/CS,Biosolids Handling Facility,Mount Holly,39.99588526,-74.80063229,Burlington,#N/A,02040202,Lower Delaware,N,Mount Holly MUA,Advanced,Advanced
34007500001,1073896,NJ,0.6,0.6,Plumsted Township - CS/STP,Treatment Plant,New Egypt,40.085931,-74.53684,Ocean,#N/A,02040201,Crosswicks-Neshaminy,N,Plumsted Township MUA,Secondary,Secondary
